,wt_fe2_1,wt_fe2_2,wt_dpd_1,wt_dpd_2,delfur_fe2_1,delfur_fe2_2,delfur_dpd_1,delfur_dpd_2
b0001,2303,2354,311,284,3019,3485,245,232
b0002,36937,25801,58117,60901,40532,38470,17890,23112
b0003,10922,8250,16854,21042,11589,10840,4805,7879
b0004,11953,8463,12127,14498,10077,9532,3727,5103
b0005,472,345,216,178,362,297,104,120
b0006,669,588,703,633,682,653,660,767
b0007,116,101,134,120,117,112,161,138
b0008,15470,13532,16026,12204,15773,14951,12826,12494
b0009,358,321,459,403,411,324,407,410
b0010,123,111,72,64,85,82,110,67
b0011,22,13,41,25,35,32,35,27
b0013,5,8,8,8,7,8,4,3
b0014,13327,11750,27555,24866,26930,26627,19224,19764
b0015,2005,1547,2776,2601,3091,3150,2592,2212
b0016,650,568,659,612,730,731,685,623
b0018,4,2,13,4,11,11,18,7
b0019,497,417,1346,1187,591,623,1516,1366
b0020,408,330,389,446,429,394,528,531
b0021,8,8,9,11,10,15,16,14
b0022,49,38,18,27,33,26,17,30
b0023,13768,11440,4018,3024,11110,10438,4697,4420
b0024,10,16,35,52,14,10,40,43
b0025,2352,2102,3226,3298,2528,2444,2698,3447
b0026,12853,10448,21372,20545,13746,13091,16340,17800
b0027,757,645,1300,1329,732,758,1053,1157
b0028,703,662,737,717,734,724,657,585
b0029,1072,906,1652,1595,981,903,1391,1461
b0030,175,174,64,51,165,167,67,73
b0031,3920,2880,1620,1118,2702,2757,1184,1240
b0032,18052,14494,1106,468,11511,10682,2325,3218
b0033,38749,29580,3206,1625,23407,22357,6611,8569
b0034,433,304,34,16,186,189,26,31
b0035,20,16,7,10,23,21,22,13
b0036,11,12,14,5,18,18,6,11
b0037,142,97,101,111,98,99,86,83
b0038,90,72,84,94,78,58,95,75
b0039,111,91,79,82,77,78,84,89
b0040,9,8,14,21,16,9,8,7
b0041,13,5,10,7,11,5,13,15
b0042,10,7,18,14,10,12,20,20
b0043,12,11,12,15,13,11,12,22
b0044,4,1,6,7,1,2,5,2
b0045,7,9,9,10,8,6,9,4
b0046,143,105,190,163,176,189,198,183
b0047,392,355,663,606,490,486,668,664
b0048,504,436,489,466,456,480,391,430
b0049,589,481,1268,1271,642,685,1228,1327
b0050,328,279,854,1244,399,383,706,1265
b0051,1458,1295,1886,1831,1590,1599,1999,2143
b0052,1103,894,931,904,1162,1116,1006,1146
b0053,4326,3586,5748,5652,4835,4571,6373,6960
b0054,8871,7658,12491,11335,9873,9021,12133,13029
b0055,460,347,592,535,432,454,633,677
b0058,263,212,408,513,223,222,419,430
b0059,1807,1616,3924,4564,1803,1662,3459,3642
b0060,360,323,1429,1362,525,538,1199,1184
b0061,18,14,31,44,33,19,26,38
b0062,53,48,139,118,71,54,114,117
b0063,34,35,97,86,70,40,71,83
b0064,352,302,502,426,491,517,587,488
b0065,147,118,237,222,174,166,299,257
b0066,198,163,205,155,230,196,191,257
b0067,396,298,251,227,423,422,306,331
b0068,2039,1905,2098,1634,2856,2642,1923,2078
b0069,400,361,536,542,498,449,524,548
b0070,180,121,146,173,196,168,146,174
b0071,4760,4225,22815,24363,6657,6715,12134,10559
b0072,10983,9845,61767,63413,15488,14918,32687,26323
b0073,7576,6735,44242,50466,11046,10367,24030,21404
b0074,8990,8206,92744,105196,19204,17855,46758,36026
b0075,1017,1008,115,156,1372,1686,111,112
b0076,43,46,62,52,47,43,101,112
b0077,4673,3624,2868,2551,4384,4340,2311,2451
b0078,1017,797,565,447,973,1017,470,393
b0080,1394,1221,736,673,1108,1045,789,809
b0081,875,797,1630,1816,993,858,1457,2051
b0082,1138,934,2332,2077,1235,1175,1990,1919
b0083,272,284,393,468,372,303,391,438
b0084,1501,1359,1649,1528,1595,1657,1634,1488
b0085,1782,1511,2874,2708,1697,1700,2652,2900
b0086,1496,1295,2405,2183,1413,1322,2137,2449
b0087,723,615,808,848,685,667,860,960
b0088,1316,1103,2227,1965,1230,1165,2174,2052
b0089,785,628,871,786,697,741,1046,891
b0090,855,780,1203,1121,810,869,1156,1175
b0091,1712,1475,2572,2397,1597,1527,2480,2652
b0092,1163,992,1588,1444,1066,1039,1581,1400
b0093,1037,856,1949,1906,1151,1092,1810,2288
b0094,1448,1300,2426,2209,1611,1663,2117,2739
b0095,6984,5999,12839,11479,7357,7113,11036,12625
b0096,7393,6221,11654,11249,8265,8219,10634,10335
b0097,1672,1465,1029,967,1743,1556,1208,1224
b0098,6270,4872,5631,4876,5525,5137,5573,6024
b0099,98,74,28,24,73,73,31,22
b0101,336,291,261,232,276,261,277,278
b0102,782,626,1027,888,778,783,902,802
b0103,479,373,730,842,513,408,624,752
b0104,4497,3913,3499,2715,5185,4939,2832,2797
b0106,65,53,75,58,60,69,90,55
b0107,58,55,88,102,88,75,96,91
b0108,3,4,4,1,2,2,2,4
b0109,987,784,826,776,940,882,802,781
b0110,257,202,336,315,326,263,349,362
b0111,251,195,409,371,290,238,384,353
b0112,8535,6982,1333,1020,6766,6168,2157,2293
b0113,1626,1389,2759,2703,1735,1652,2910,3420
b0114,30149,24753,83089,72462,34485,32162,75034,85987
b0115,13739,10970,42155,36826,15337,15071,37387,42989
b0116,23625,19165,28024,23522,20814,19552,26446,27543
b0117,47,40,170,137,56,63,142,144
b0118,44044,34799,20510,18993,18424,17020,17331,19855
b0119,442,329,679,544,397,383,680,497
b0120,3811,3460,1532,1241,3973,3748,1899,2382
b0121,4043,3378,2423,2168,3809,3479,2634,3104
b0122,363,269,348,364,348,316,366,508
b0123,7589,6143,1936,1552,1830,1898,1894,1732
b0124,3805,2839,13181,13191,4624,4180,12590,14111
b0125,1477,1137,965,773,1021,948,1002,793
b0126,8044,7303,16571,15542,10365,9611,15428,18577
b0127,647,557,904,714,761,700,882,724
b0128,267,213,304,247,307,332,333,227
b0129,57,46,68,69,55,62,79,82
b0130,161,123,277,255,192,219,310,267
b0131,3792,3018,2622,2094,3140,3144,2400,2100
b0132,64,41,81,45,64,64,76,46
b0133,2771,2425,3117,2961,3257,2939,2862,2811
b0134,2255,1695,2205,1917,2452,2275,2203,2169
b0135,35,27,21,24,39,38,27,37
b0136,7,3,14,13,9,11,22,17
b0137,15,18,24,25,23,28,31,30
b0138,3,11,28,11,13,14,25,20
b0139,35,41,24,21,51,46,31,23
b0140,4,4,3,0,5,3,2,5
b0141,5,1,0,2,5,3,0,5
b0142,266,242,82,73,276,284,114,107
b0143,5236,4422,3891,3518,5031,4647,4221,5036
b0144,237,210,253,282,222,180,268,291
b0145,5090,4103,5718,3874,5346,5188,6017,3867
b0146,367,289,788,727,387,380,778,979
b0147,160,137,194,184,183,171,162,197
b0148,728,592,1156,1063,691,661,1091,1026
b0149,1513,1183,2525,2505,1610,1456,2569,2645
b0150,3981,2445,11278,9751,8088,7434,8913,7784
b0151,317,202,863,872,524,576,684,580
b0152,228,149,648,582,487,402,541,489
b0153,264,198,726,697,466,488,585,561
b0154,2783,2218,3086,2722,2798,2609,3272,2881
b0155,514,418,1153,1013,733,722,1076,1018
b0156,1136,909,838,646,857,816,856,658
b0157,132,108,80,51,118,121,74,62
b0158,164,129,103,84,140,153,98,107
b0159,2216,1890,1958,1831,2357,2099,1868,1959
b0160,530,469,547,465,592,578,577,561
b0161,2026,1756,2733,2266,3413,3217,3818,4217
b0162,65,42,104,87,68,71,80,87
b0163,1145,941,1764,1575,1445,1426,1708,1632
b0164,126,98,32,25,78,92,31,43
b0166,10571,8736,6861,5412,9703,8875,6155,6370
b0167,1623,1425,3401,3251,2258,2077,3024,2733
b0168,2920,2245,3546,3187,3579,3428,3428,3669
b0169,38288,30367,23465,19542,28934,27338,27773,27610
b0170,15761,12540,11323,9631,11724,11342,11526,12013
b0171,3210,2415,2208,1834,2409,2314,1875,2262
b0172,8290,6924,6680,5521,7018,6630,6377,6661
b0173,353,278,817,870,352,365,759,770
b0174,1347,1214,896,811,1287,1281,890,1010
b0175,839,655,597,651,741,777,697,725
b0176,2723,2196,2353,2148,2946,2850,2587,3195
b0177,9159,7636,8718,7758,9956,9649,10109,10586
b0178,5084,4153,5596,5128,5047,4871,6295,6843
b0179,7334,5994,8484,8163,7542,7060,9236,9921
b0180,2103,1766,1902,1963,2075,1948,1779,2257
b0181,2355,1981,2535,2947,2119,2141,2505,3349
b0182,1475,1212,1394,1593,1447,1310,1495,1832
b0183,508,372,430,423,464,418,405,536
b0184,3058,2407,2604,2388,2647,2468,2504,2999
b0185,3968,3182,2104,1899,3002,2837,2277,2222
b0186,694,547,2023,1993,779,735,2069,2040
b0187,140,117,202,197,149,162,257,288
b0188,662,516,977,827,642,586,951,833
b0189,233,180,357,389,286,266,399,399
b0190,252,203,258,247,260,262,259,298
b0191,133,121,256,317,202,167,274,302
b0192,426,365,917,952,416,421,1072,1069
b0193,46,32,33,18,38,29,32,22
b0194,8696,6953,7305,6213,6739,6599,7721,8580
b0195,439,369,308,273,484,497,300,351
b0196,1045,975,1087,952,1449,1227,1024,922
b0197,10799,8754,19677,14315,10673,9815,27837,32041
b0198,1547,1415,3477,2696,1873,1761,4745,5813
b0199,3309,2946,10601,7636,4396,3850,14178,15678
b0200,485,412,691,611,512,512,731,828
b0207,290,219,525,442,360,321,326,311
b0208,281,279,338,328,345,318,322,291
b0209,1109,868,2248,2040,1296,1152,2309,2085
b0210,91,92,116,111,82,70,144,167
b0211,5350,4591,2836,2825,7261,6880,3094,4302
b0212,523,476,767,638,561,579,736,707
b0213,335,259,351,354,364,323,319,332
b0214,396,363,316,240,375,340,307,312
b0215,1135,964,1980,1811,1258,1136,1749,1898
b0217,30,23,10,16,20,27,9,15
b0219,270,228,776,759,359,310,803,733
b0220,1231,954,2855,2143,1457,1562,4062,4118
b0221,803,621,2234,2555,844,839,1924,1933
b0222,1753,1478,1889,1590,1719,1581,1776,1484
b0223,1094,985,1138,1136,1218,1102,1192,1215
b0224,1948,1701,1254,1047,2057,1867,1410,1433
b0225,239,200,120,113,196,189,156,135
b0226,386,311,399,351,473,463,535,431
b0227,58,41,108,114,59,52,119,99
b0228,82,69,92,61,87,60,86,68
b0231,222,183,421,420,401,429,448,435
b0232,60,56,84,71,91,71,59,82
b0233,32,35,33,33,39,47,47,39
b0234,43,32,24,33,52,45,40,25
b0237,4411,3834,8745,7738,4505,4186,6932,6744
b0238,1348,964,576,403,967,940,625,630
b0239,881,745,1718,1705,998,925,1647,1668
b0241,28,20,34,25,25,26,24,23
b0242,2137,1703,3384,3352,2387,2188,2972,2880
b0243,2264,1851,4211,4120,2561,2392,3554,3582
b0245,2,6,5,1,8,10,9,1
b0246,2,2,3,2,1,1,2,0
b0247,1,2,3,2,2,3,4,6
b0248,1,1,1,1,0,0,0,1
b0249,1,3,0,1,1,2,1,1
b0250,165,122,234,213,149,134,252,235
b0251,38,42,52,46,41,44,68,78
b0252,10,6,20,19,8,14,52,43
b0253,81,99,211,210,115,118,240,265
b0254,52,51,60,35,71,55,39,38
b0256,184,135,198,152,158,147,218,156
b0259,1588,1538,1304,1081,1304,1181,1381,1352
b0260,385,338,2510,1348,591,620,4735,3974
b0261,423,330,3451,1968,542,559,6197,5841
b0262,42,31,47,49,36,25,43,43
b0264,38,24,28,29,27,16,25,35
b0265,67,44,52,45,67,51,50,64
b0267,4,9,32,34,10,10,22,24
b0268,34,40,33,31,42,44,31,24
b0269,62,82,117,97,84,62,117,112
b0270,50,43,156,184,76,68,156,148
b0271,124,109,424,442,158,146,422,448
b0272,1159,807,271,231,669,646,327,391
b0273,7989,5780,1150,584,3467,3284,1753,2351
b0274,24,15,20,19,15,13,20,26
b0275,38,29,16,12,40,47,19,33
b0277,54,51,49,43,83,67,63,63
b0278,21,18,8,16,17,23,17,29
b0279,9,14,10,9,14,11,14,13
b0280,1196,1025,819,789,1469,1386,799,943
b0281,879,885,1736,1355,1218,1132,1265,1046
b0283,62,42,279,322,70,69,278,344
b0284,142,108,666,674,164,167,668,640
b0285,29,23,189,201,35,31,161,188
b0286,35,29,186,209,31,37,221,156
b0287,2996,2375,1385,1215,2835,2539,1632,1700
b0288,92,85,62,33,40,42,56,54
b0289,80,51,119,115,96,75,111,124
b0290,102,100,197,183,117,115,147,170
b0291,78,47,138,119,44,65,103,100
b0292,18,15,19,15,14,21,23,25
b0293,141,106,51,51,111,81,77,110
b0294,37,16,5,4,12,7,3,7
b0295,11,8,12,7,13,19,19,5
b0296,19536,16821,7,9,47,57,16,47
b0298,2,1,3,1,0,1,1,3
b0299,10,12,11,6,9,7,7,5
b0301,18,22,29,26,46,41,54,50
b0303,2,10,6,7,5,11,10,9
b0304,189,124,755,603,238,206,814,745
b0305,32,27,52,55,53,42,41,47
b0306,23,20,34,25,44,43,33,21
b0307,124,94,209,207,149,169,207,189
b0308,61,57,99,82,89,90,92,98
b0310,9,4,10,9,9,5,6,12
b0311,444,347,763,794,458,393,977,964
b0312,832,659,1482,1545,840,804,1469,1554
b0313,388,374,682,713,470,429,676,813
b0314,602,460,864,771,545,513,972,827
b0315,152,142,128,106,251,259,125,139
b0316,120,119,169,113,139,113,141,151
b0317,4,4,13,9,9,5,7,1
b0318,34,17,41,33,31,25,56,62
b0319,4,6,6,3,5,1,9,5
b0320,15,18,62,59,28,23,66,65
b0321,13,14,35,25,20,24,39,47
b0323,17,5,22,29,13,6,24,25
b0324,401,323,874,759,374,410,754,720
b0325,1819,1489,9515,8400,2304,2464,8008,7708
b0326,10,8,7,9,6,6,17,11
b0327,63,55,8,3,51,41,16,12
b0328,35,20,16,19,28,37,21,11
b0329,1149,864,2371,2008,1670,1748,2690,2711
b0330,116,95,420,442,180,182,455,402
b0331,10,8,96,135,10,8,26,20
b0333,11,8,52,76,7,17,23,15
b0334,6,5,34,39,10,5,10,15
b0335,33,21,76,99,23,39,60,64
b0336,4243,3214,156,99,2487,2660,394,343
b0337,8154,6239,818,690,4846,4596,1253,1483
b0338,162,137,200,206,161,161,231,202
b0339,22,39,68,54,39,28,46,69
b0340,33,25,74,84,51,44,58,56
b0341,34,21,78,75,28,33,61,76
b0342,21,23,29,26,35,41,26,28
b0343,10,17,23,18,16,18,14,12
b0344,65,62,59,54,58,58,52,61
b0345,555,486,817,711,572,548,715,768
b0346,512,456,1238,1150,553,509,1243,1062
b0347,30,25,47,67,44,33,50,58
b0348,15,10,26,23,22,21,15,21
b0349,21,10,31,34,28,20,28,30
b0350,28,17,45,27,26,17,40,43
b0351,21,12,67,53,22,21,49,33
b0352,37,29,77,87,34,33,74,47
b0353,41,34,99,93,32,45,87,77
b0354,288,234,252,165,237,255,268,147
b0355,181,147,191,144,211,224,192,166
b0356,1019,784,1529,1572,988,939,1237,1262
b0357,194,202,231,244,211,261,203,264
b0358,47,37,53,59,51,66,64,39
b0360,1,1,0,0,0,0,1,2
b0361,4,5,2,8,7,6,8,8
b0363,29,37,72,61,51,36,88,53
b0364,3,4,4,2,5,6,5,3
b0365,26,20,72,76,44,46,82,82
b0366,24,9,49,59,39,27,65,65
b0367,9,11,27,35,24,21,29,25
b0368,40,28,115,106,63,62,99,112
b0369,1765,1576,2889,2606,2172,2033,2504,2685
b0372,226,192,366,358,263,263,344,370
b0373,170,116,191,132,156,177,204,128
b0375,5,0,2,3,6,4,2,4
b0376,767,608,1080,1057,820,667,964,1103
b0377,175,134,264,248,220,188,259,256
b0378,389,354,672,529,412,452,657,628
b0379,21,12,161,138,15,18,140,126
b0380,60,51,32,30,66,60,38,28
b0381,749,646,1370,1165,738,682,1523,1560
b0382,619,615,680,420,974,913,502,347
b0383,405,313,202,140,462,442,187,207
b0384,214,205,758,552,370,355,848,550
b0385,26,29,72,53,39,45,68,72
b0386,1239,962,1212,1015,690,682,977,930
b0387,210,168,194,197,180,173,206,304
b0388,1515,1340,359,353,1362,1332,288,342
b0389,496,465,580,403,636,679,814,427
b0390,310,264,350,308,329,333,508,480
b0391,824,647,539,459,913,829,631,688
b0393,1273,906,1327,1132,1218,1114,1204,1224
b0394,337,263,672,510,313,343,619,629
b0396,191,121,193,205,198,170,243,190
b0397,873,730,1083,945,944,905,906,1044
b0398,346,325,343,275,420,368,305,353
b0399,221,199,398,407,268,262,384,352
b0400,153,148,275,250,187,193,300,294
b0401,574,474,2382,2654,645,623,2288,1891
b0402,447,356,660,569,446,375,699,694
b0403,400,308,588,585,447,445,611,639
b0404,216,206,452,462,257,291,487,437
b0405,832,649,510,467,702,671,583,668
b0406,2110,1835,1346,1137,2211,2126,1521,1688
b0407,1901,1651,1314,1299,2108,1918,1374,1655
b0408,4952,4165,4388,4224,4545,4303,4322,5487
b0409,1644,1287,1239,1250,1446,1488,1441,1524
b0410,520,458,276,213,531,481,310,235
b0411,6667,5557,701,484,3089,2908,885,824
b0412,81,58,148,119,82,63,156,124
b0413,678,618,849,708,746,705,751,799
b0414,1101,944,1614,1569,1261,1170,1580,1654
b0415,1444,1341,1121,1093,1549,1420,917,1314
b0416,1680,1457,1047,1056,1584,1418,929,1409
b0417,496,378,501,536,407,442,470,481
b0418,341,263,273,318,298,279,349,336
b0419,1173,978,6579,5852,1514,1506,5829,4917
b0420,2326,1919,1477,1461,1755,1545,1597,1887
b0421,1202,953,1054,1045,958,954,1092,1416
b0422,761,673,663,665,847,788,623,676
b0423,1597,1402,1021,966,1330,1224,982,1171
b0424,338,291,619,634,348,335,633,712
b0425,670,550,1223,1162,755,739,1192,1157
b0426,3169,2616,3343,3185,3527,3283,3238,3145
b0427,290,244,188,136,251,253,156,141
b0428,3975,2976,1378,1064,3809,3790,1952,2088
b0429,846,733,237,269,987,1023,382,506
b0430,2874,2175,1364,1316,2964,3008,1729,2323
b0431,20079,16641,9360,8056,22612,20722,12704,15144
b0432,17886,15878,6967,5951,21163,19224,9252,12230
b0433,923,723,190,184,804,742,329,356
b0434,1927,1666,1179,1064,1918,1744,1541,2026
b0435,1331,1146,2882,2314,1837,1952,3342,2566
b0436,21127,17464,10023,8096,18695,17355,10836,12659
b0437,4594,3824,5363,4823,4967,4914,5108,4846
b0438,7670,6513,17593,18459,8975,8663,16394,16572
b0439,5263,4489,8298,7679,7518,7515,7277,7412
b0440,7216,5758,2204,1766,6795,6865,2955,2845
b0441,4332,3678,5141,4475,4438,3946,4551,5267
b0442,50,44,28,30,55,58,31,36
b0443,54,51,132,141,72,75,154,157
b0444,375,300,453,400,403,361,409,447
b0445,72,83,107,117,126,109,117,101
b0446,204,173,245,233,267,270,259,291
b0447,182,144,194,174,167,188,155,151
b0448,227,162,265,269,234,218,275,248
b0449,194,138,336,287,196,179,253,303
b0450,172,128,4,7,42,51,1,4
b0451,680,418,136,126,226,212,150,101
b0452,565,490,1304,1157,555,486,1257,1220
b0453,1341,1140,8523,8486,1588,1620,8848,7535
b0454,194,165,256,265,193,200,259,292
b0456,21,22,347,335,59,74,400,283
b0457,278,239,412,414,353,342,499,499
b0458,716,669,502,522,883,797,610,531
b0459,439,367,275,328,370,350,335,425
b0460,670,692,527,579,746,682,511,640
b0461,376,350,549,547,498,477,611,524
b0462,5253,4280,6465,5872,5916,5827,6963,7073
b0463,2475,1913,2913,2718,2752,2635,3020,3253
b0464,166,169,113,81,211,196,91,98
b0465,1427,1179,2109,2051,1607,1459,2016,2233
b0466,49,55,21,17,51,39,37,24
b0467,206,193,511,482,206,217,399,460
b0468,256,199,723,670,631,562,615,753
b0469,1950,1758,1261,1186,2554,2444,1259,1169
b0470,1764,1572,3365,3290,1885,1715,3193,3673
b0471,1858,1766,2462,2139,1965,1932,2279,2361
b0472,1328,998,1336,1358,1251,1260,1389,1604
b0473,2861,2644,5542,4564,6606,6300,3997,3743
b0474,7287,5924,2236,1881,5202,4784,2541,2900
b0475,383,282,542,463,394,435,628,537
b0476,52,40,58,56,45,59,43,39
b0477,1014,854,785,693,856,819,746,774
b0478,1111,938,1688,1538,1401,1387,1882,1696
b0479,194,139,468,530,337,353,375,410
b0480,1318,1059,1892,1431,1666,1665,1843,1628
b0481,551,482,501,397,620,520,438,456
b0482,418,315,531,482,411,386,518,512
b0483,566,459,926,770,668,641,1013,716
b0484,14540,11589,10012,8874,5656,5826,9564,9892
b0485,287,205,1103,1008,242,253,1346,1402
b0486,391,223,910,875,230,252,1342,1057
b0487,564,483,1640,1455,598,510,1787,1773
b0488,154,130,242,242,182,174,302,263
b0489,460,392,636,591,585,527,720,727
b0490,267,229,163,156,248,211,163,207
b0491,196,187,90,83,177,142,96,119
b0492,1993,1773,3076,2741,2875,2653,2726,3009
b0493,554,477,694,605,628,546,749,804
b0494,286,241,383,324,346,315,525,473
b0495,163,138,328,269,204,187,308,210
b0496,228,181,474,457,262,245,424,431
b0497,213,156,689,624,260,228,655,585
b0498,12,13,19,23,11,19,39,38
b0503,162,110,233,189,147,136,189,175
b0504,16,11,36,31,21,21,31,22
b0505,24,16,20,19,25,25,16,24
b0506,1534,1235,1897,1695,1534,1541,1887,1871
b0507,40,42,178,173,71,69,167,193
b0508,14,8,31,24,15,9,28,31
b0509,10,9,43,33,17,24,48,53
b0511,3,7,6,4,6,5,3,14
b0512,33,30,45,48,41,43,48,54
b0513,21,23,91,79,34,37,68,54
b0514,59,35,88,71,43,51,61,96
b0515,192,170,161,116,245,191,157,141
b0516,112,82,101,89,121,101,107,119
b0517,7,6,4,3,2,8,8,8
b0518,7,4,21,16,13,10,21,19
b0520,15,16,30,17,23,16,19,33
b0521,24,15,33,30,15,20,37,35
b0522,3817,3017,2214,1688,3029,2807,2030,2685
b0523,1947,1727,1157,762,1991,1870,1180,1185
b0524,542,469,334,322,480,472,408,475
b0525,6568,5716,5611,3746,6045,5750,4865,3880
b0526,2370,1986,1881,1690,2269,1991,2102,2293
b0527,17,16,32,22,21,16,28,33
b0528,103,77,56,49,95,132,59,63
b0529,2479,2084,2297,2373,2333,2169,2428,2976
b0530,14,15,26,20,15,11,19,29
b0531,0,2,3,1,1,2,2,6
b0532,37,30,36,35,40,50,39,33
b0533,12,4,5,4,12,6,4,5
b0534,8,5,7,7,11,4,7,8
b0535,11,7,11,15,9,11,16,15
b0537,626,499,722,663,609,552,694,758
b0540,0,1,5,0,1,4,3,0
b0541,25,29,28,29,18,15,20,18
b0543,103,92,58,40,124,110,62,67
b0544,11,17,15,15,10,7,12,16
b0545,37,41,84,83,58,44,58,73
b0546,162,142,236,216,208,200,268,296
b0547,0,0,0,3,4,1,3,2
b0549,0,0,2,0,1,0,2,3
b0550,1,2,0,5,0,1,1,2
b0551,9,17,9,10,10,12,13,15
b0552,3122,2843,1302,1195,1888,1608,1329,1550
b0554,14,18,1,0,6,8,2,2
b0555,31,27,8,14,22,19,14,14
b0556,2,1,0,3,4,7,2,1
b0557,2017,1794,24,14,916,849,56,60
b0558,2,3,1,0,2,0,1,3
b0559,31,26,16,10,20,18,16,11
b0560,6,2,11,8,6,4,6,3
b0564,251,235,365,287,263,297,310,344
b0565,44849,36769,20902,12839,44451,44012,17689,19189
b0566,37,23,97,74,40,39,62,69
b0567,82,80,169,138,114,107,129,107
b0568,349,323,769,706,413,378,608,593
b0569,89,84,183,208,113,108,203,170
b0570,281,265,209,197,456,453,225,211
b0571,220,185,204,222,403,360,195,233
b0572,86,162,17,7,1466,1238,9,11
b0573,58,81,14,16,675,577,20,20
b0574,80,93,56,46,783,726,49,42
b0575,135,117,139,137,763,676,126,117
b0576,551,462,179,180,374,373,220,176
b0577,550,413,433,434,494,436,473,476
b0578,2074,1743,1252,1046,1898,1904,1403,1189
b0579,153,139,151,134,152,174,142,147
b0580,49,47,27,25,28,44,31,31
b0581,343,330,1989,1977,510,449,1955,1878
b0582,554,472,618,514,597,537,567,494
b0583,45,39,460,383,2103,1923,719,904
b0584,516,290,8578,4929,45402,42609,11282,12507
b0585,172,103,6629,6118,6986,6597,5963,5759
b0586,724,448,30923,26720,29122,27516,29491,30769
b0587,9,4,13,12,90,81,17,29
b0588,183,87,803,632,984,917,756,879
b0589,71,44,254,220,399,408,310,290
b0590,185,101,599,587,852,783,595,685
b0591,246,137,1098,870,1441,1407,1483,1286
b0592,359,225,2632,2447,2077,1996,2721,2779
b0593,388,259,9591,7199,23735,21796,8043,9333
b0594,416,261,12961,9339,23618,21717,10767,11780
b0595,174,120,6147,4355,8655,8356,6174,5042
b0596,138,110,4680,3625,5900,5520,4580,4910
b0597,113,73,2921,2184,4416,4409,3073,3362
b0598,1534,1311,1518,1278,3146,3151,1672,1809
b0599,867,655,3789,2033,866,851,8153,6911
b0600,765,664,4157,2350,1019,1097,8569,8336
b0601,47,42,54,44,55,47,59,41
b0602,31,16,54,47,40,35,58,50
b0603,20,20,25,19,38,25,26,26
b0604,433,355,592,527,399,370,610,673
b0605,26911,25507,32126,26437,43299,38635,28876,27989
b0606,3808,3385,4224,3857,5838,5290,3904,3659
b0607,672,571,492,495,832,793,407,315
b0608,189,157,2139,2304,317,266,2955,3079
b0610,541,464,399,261,596,505,425,333
b0611,956,824,1626,1499,1003,931,1628,1393
b0612,26,13,20,31,32,30,30,32
b0613,3,0,5,4,2,2,2,2
b0614,2,2,3,2,1,0,6,2
b0615,9,10,10,11,10,4,15,16
b0616,1,2,3,5,2,3,2,2
b0617,1,0,0,2,0,0,0,0
b0618,1,0,1,2,2,0,1,1
b0619,200,170,274,241,183,179,218,276
b0620,125,94,188,174,143,117,168,180
b0621,19,16,29,27,28,38,30,24
b0622,33,32,80,80,21,20,133,127
b0623,14993,12588,3007,2994,10930,10545,4449,5454
b0624,190,165,157,180,127,95,169,175
b0627,777,565,282,223,629,636,331,255
b0628,2088,1781,4589,3993,1710,1602,4672,5218
b0629,40,46,36,16,45,47,22,32
b0630,733,642,610,523,681,685,576,609
b0631,611,546,1022,715,954,936,903,658
b0632,3331,2758,2010,1750,2894,2735,2065,2550
b0633,2732,2355,2835,2658,2737,2524,2702,2972
b0634,658,621,465,479,711,692,474,579
b0635,1354,1155,591,590,1078,1093,675,797
b0636,518,419,308,349,544,530,314,443
b0637,792,661,346,263,638,665,395,403
b0638,153,149,199,135,165,157,178,162
b0639,411,406,686,694,468,456,607,755
b0640,911,825,1175,1156,1014,922,1108,1254
b0641,1673,1395,1968,2073,1645,1462,1991,2099
b0642,9996,8121,13967,13337,8540,8344,13035,13981
b0643,815,776,2619,2304,1221,1192,2786,2280
b0644,34,22,33,18,35,31,34,28
b0645,0,3,7,1,2,2,3,3
b0646,14,13,9,12,25,13,17,14
b0647,19,13,9,12,31,21,8,9
b0648,8,9,6,19,5,9,10,12
b0649,88,74,98,90,87,73,90,103
b0650,42,63,62,42,48,47,59,43
b0651,417,390,153,93,335,294,143,178
b0652,476,365,304,287,365,343,310,373
b0653,213,158,121,106,170,167,114,142
b0654,266,180,184,154,234,232,201,199
b0655,4054,3538,3925,3266,4050,3776,3141,3917
b0656,1828,1621,1314,1177,1446,1190,1348,1402
b0657,1136,911,1158,1214,1190,1114,1171,1259
b0658,3286,2693,4826,4680,3202,3140,3926,4597
b0659,766,733,1902,2315,990,949,1482,2481
b0660,2333,2259,6863,6586,3304,3220,5804,6870
b0661,3376,2591,2160,2111,2015,1979,2053,2109
b0662,741,531,2048,1890,870,845,1969,1809
b0674,2143,1919,3134,2582,2760,2451,2563,2707
b0675,1122,945,1225,1058,1157,1106,1341,1201
b0676,1202,1057,1732,1718,1416,1315,1595,1735
b0677,777,590,1483,1348,901,888,1282,1282
b0678,814,714,1990,1784,1080,971,2106,2076
b0679,1148,931,859,780,1409,1297,834,909
b0680,7313,6208,5524,4642,6698,6044,5915,5908
b0681,30,23,15,17,34,36,15,20
b0682,14,14,31,16,11,17,27,13
b0683,3584,3176,3316,2990,0,2,0,3
b0684,2809,2316,4640,3979,3260,3207,3875,3951
b0685,258,198,180,134,181,189,201,200
b0686,512,370,658,584,574,536,630,535
b0687,1821,1569,2333,2297,2227,1821,2227,2939
b0688,4601,3879,6203,5729,4785,4609,5967,6445
