,wt_fe2_1,wt_fe2_2,wt_dpd_1,wt_dpd_2,delfur_fe2_1,delfur_fe2_2,delfur_dpd_1,delfur_dpd_2
b1262,7065,5429,1747,3055,7261,6508,4591,5611
b1263,9127,7240,2748,4266,11226,9730,8597,9539
b1264,11544,9673,2766,4045,14173,12317,8601,10509
b1265,457,377,113,83,470,507,305,372
b1266,1417,1361,1134,2643,1749,1477,2638,2971
b1267,1422,1160,1400,3720,1499,1517,3428,3886
b1268,420,328,125,717,462,450,814,778
b1269,3060,2614,524,786,1750,1643,1246,1160
b1270,614,473,366,678,656,604,775,832
b1271,938,825,734,1205,1003,952,1350,1293
b1272,2637,2047,1858,2996,2500,2643,3837,3572
b1273,862,797,586,830,953,817,766,709
b1274,13727,11215,7670,13078,12993,12426,12226,11755
b1275,2927,2590,1137,2045,2969,2725,2033,2345
b1276,8831,7149,5551,10773,5117,5021,12910,12168
b1277,1434,1329,796,1379,1391,1545,1543,1590
b1278,562,466,459,730,572,663,931,823
b1279,902,726,330,742,784,953,982,770
b1280,1714,1372,904,2154,1988,1784,2236,2494
b1281,3533,2772,451,783,2456,2381,1329,1535
b1282,1043,918,105,340,855,883,421,608
b1283,723,511,3032,3858,722,722,3299,3480
b1284,1258,1065,867,1861,1559,1532,2522,2697
b1285,1464,1387,1922,3080,1818,1843,3797,3295
b1286,20980,18012,6496,12986,17885,16662,11758,15402
b1287,3566,3051,4221,11418,4760,4558,6679,7790
b1288,18690,15239,9629,16684,16080,15093,16472,15879
b1289,77,61,65,130,66,56,115,161
b1290,668,597,477,1076,609,573,825,917
b1291,1190,950,869,1790,1089,1014,1813,1630
b1292,368,304,184,510,347,298,484,481
b1293,522,424,328,704,476,473,656,556
b1294,1454,1235,1188,2427,1331,1267,2059,2322
b1295,452,417,177,233,409,366,311,294
b1296,680,514,268,411,274,269,644,464
b1297,5255,3871,1227,2253,1252,1112,2863,2830
b1298,1749,1168,311,838,479,493,1018,1167
b1299,1193,861,297,737,485,522,886,972
b1300,1860,1382,295,614,337,309,983,1064
b1301,1037,643,183,450,169,176,617,655
b1302,682,491,130,262,175,110,458,396
b1303,318,294,227,370,353,342,375,326
b1304,1347,1131,816,1334,1697,1542,1156,1345
b1305,113,105,44,198,129,179,175,163
b1306,159,103,97,351,200,214,321,313
b1307,82,63,48,221,82,83,224,277
b1308,710,572,170,204,628,612,399,250
b1309,32,30,13,22,33,28,32,19
b1310,15,5,15,31,14,15,13,17
b1311,10,2,10,35,9,8,18,12
b1312,17,11,22,17,20,15,18,19
b1313,57,44,47,79,57,51,80,96
b1314,57,56,42,85,51,58,78,73
b1315,57,50,49,118,56,61,100,104
b1316,88,74,66,121,97,57,118,154
b1317,11,3,6,26,12,13,24,16
b1319,8,4,8,10,8,11,8,12
b1320,375,423,100,156,496,501,241,248
b1321,602,512,614,1201,1138,1013,977,1026
b1322,428,358,421,765,658,660,789,692
b1323,2593,2281,1778,3105,2786,2887,4111,3902
b1324,24703,19859,12163,20323,27005,25174,22853,19760
b1325,676,560,1047,1524,705,792,1788,1546
b1326,1003,896,1200,1905,1175,1127,2277,2085
b1327,167,109,319,682,221,195,613,672
b1328,373,327,248,403,480,424,426,499
b1329,1427,1179,772,1283,1423,1260,1635,1360
b1330,630,605,345,489,871,807,559,575
b1331,12,8,10,6,2,2,16,8
b1332,3270,2678,678,1042,2919,2836,1425,1480
b1333,3983,3468,4127,8587,5417,5229,7863,8814
b1334,9527,8175,5908,10812,10783,10328,10787,11155
b1335,347,274,169,291,319,359,392,302
b1336,83,55,49,94,83,97,130,80
b1337,52,35,54,104,72,59,128,109
b1338,16,32,37,64,27,15,57,65
b1339,193,178,74,108,160,162,124,129
b1340,594,450,557,850,748,698,1034,749
b1341,1541,1306,1046,1461,1741,1690,1772,1930
b1342,1145,919,1133,2017,1460,1332,2185,1893
b1343,784,614,994,1534,769,759,1992,1891
b1344,1952,1532,762,1303,1644,1568,1475,1509
b1345,350,307,142,294,355,337,295,267
b1346,1,3,0,5,0,8,7,7
b1347,1,2,3,9,11,11,9,14
b1348,4,7,0,8,12,12,13,7
b1349,100,94,72,133,142,123,122,131
b1350,176,134,101,223,211,205,290,347
b1351,5,3,2,7,11,19,4,14
b1352,0,0,3,6,16,7,5,3
b1353,58,45,24,51,70,61,81,67
b1355,17,13,7,6,7,6,17,13
b1356,1706,1545,753,1383,1914,1848,1616,1979
b1357,30,26,17,55,24,21,52,65
b1358,37,43,30,96,36,52,84,115
b1359,72,56,69,146,63,78,147,172
b1360,29,21,44,138,52,44,115,107
b1361,62,33,33,133,58,57,112,121
b1362,22,11,6,57,28,10,57,45
b1363,419,374,195,257,400,425,404,450
b1365,18,17,9,14,21,22,19,14
b1366,25,25,7,23,16,29,34,31
b1368,115,92,46,51,150,120,118,75
b1370,642,598,428,737,658,580,735,811
b1372,119,82,159,263,143,161,268,252
b1373,1,0,1,5,2,2,5,6
b1374,99,104,67,127,142,157,190,210
b1375,23,17,59,76,47,31,110,186
b1376,1091,985,560,1239,1658,1442,1149,1095
b1377,20,16,14,31,27,15,27,21
b1378,6231,5132,7692,14427,5498,4994,11125,10256
b1379,256,229,617,1127,361,312,1395,1629
b1380,209,193,835,1100,397,430,2267,1810
b1381,1081,894,612,1078,929,954,1150,1246
b1382,101,70,0,70,89,78,96,92
b1383,224,150,67,158,154,181,226,273
b1384,222,177,121,174,229,231,229,260
b1385,390,322,543,938,453,444,957,985
b1386,147,156,157,243,194,143,215,236
b1387,45,43,46,107,78,58,67,68
b1388,23,17,15,17,98,54,20,21
b1389,7,13,2,13,17,19,17,12
b1390,26,11,19,27,57,44,32,37
b1391,24,16,19,32,28,38,35,23
b1392,40,22,38,181,64,66,94,110
b1393,25,22,24,75,53,60,41,47
b1394,20,7,22,37,22,13,34,23
b1395,54,68,68,141,84,61,116,122
b1396,20,17,18,59,18,29,57,49
b1397,306,246,209,521,249,255,475,486
b1398,337,237,251,599,296,236,447,535
b1399,674,468,494,986,494,528,1037,1095
b1400,595,483,394,891,440,487,954,872
b1402,775,699,713,1951,801,808,1998,2030
b1403,531,428,358,1099,592,589,1117,1130
b1406,449,328,785,1448,525,558,1585,1418
b1407,71,59,51,74,128,111,129,117
b1408,3,6,6,5,5,4,3,3
b1409,3,0,3,0,2,3,2,4
b1410,136,109,87,138,154,132,165,153
b1411,166,109,105,167,163,176,172,198
b1412,1106,832,912,1289,1066,925,1595,1553
b1413,4426,3678,5158,9502,4810,4250,8664,7969
b1414,1249,1108,1380,2563,1798,1549,2434,2398
b1415,7115,6461,703,998,6973,6687,2220,2828
b1418,2576,2132,508,760,2313,2129,1059,1054
b1419,267,203,63,53,203,158,118,90
b1420,91,83,34,64,62,56,71,78
b1421,159,146,162,238,165,203,297,268
b1422,3282,2550,1251,2189,2954,2768,2612,2617
b1423,235,224,349,534,310,342,556,507
b1424,2615,2209,911,1749,2740,2625,1954,1926
b1426,275,235,38,38,233,219,102,62
b1427,427,409,303,579,417,497,622,691
b1428,462,370,1338,2521,606,655,2274,2180
b1429,389,293,752,1595,437,446,1398,927
b1430,1067,948,2583,4611,1155,1045,3780,3515
b1431,1836,1797,4159,6144,2042,1889,7064,5073
b1432,1205,1023,586,1074,1271,1269,1283,1402
b1433,162,180,101,177,302,267,165,141
b1434,313,286,89,223,381,287,155,152
b1435,2984,2616,592,1153,2273,2126,1263,1395
b1436,13,13,31,27,18,17,19,23
b1438,354,333,229,619,443,462,610,652
b1439,878,667,502,975,882,806,1022,932
b1440,370,360,400,659,541,632,1012,1060
b1441,103,90,110,236,186,177,370,393
b1442,79,68,45,149,110,86,174,143
b1443,65,51,51,145,73,94,206,269
b1444,277,185,352,664,353,285,712,699
b1445,234,202,26,40,218,239,69,59
b1446,1628,1264,1187,1744,1621,1579,2148,1430
b1447,323,279,122,432,344,293,1433,1197
b1448,993,843,1134,1933,1139,1218,5592,5636
b1449,681,451,2472,4347,920,973,5221,4727
b1450,296,241,634,955,469,503,1402,1323
b1451,1111,784,885,1502,1189,1149,1792,1879
b1452,5926,4492,13835,17488,52045,46611,26065,27703
b1453,395,312,46,96,134,190,83,81
b1454,139,92,456,774,139,183,1008,879
b1455,3,1,5,9,0,2,5,5
b1456,128,110,166,291,153,94,339,317
b1457,36,27,7,20,24,29,19,23
b1459,36,26,12,19,33,26,27,25
b1460,39,31,10,28,45,51,23,40
b1461,325,310,275,299,408,426,396,351
b1462,83,86,241,411,138,143,409,374
b1463,162,122,364,524,376,372,391,424
b1464,964,870,813,1265,1055,950,1566,1575
b1465,74,57,35,126,54,38,97,93
b1466,52,52,51,184,32,26,140,138
b1467,240,181,162,444,126,116,475,379
b1468,624,649,457,1014,265,279,1181,1165
b1469,145,118,50,129,31,32,230,182
b1471,1,1,3,4,3,2,1,5
b1472,0,0,0,1,0,1,0,0
b1473,353,292,152,251,468,514,302,302
b1474,154,111,123,287,120,90,220,200
b1475,40,23,36,61,36,39,55,62
b1476,42,56,66,115,73,89,94,118
b1477,314,218,628,1134,381,344,1163,981
b1478,2223,1602,10427,19580,3529,3711,18372,19620
b1479,8778,7244,3685,6002,8548,7428,6708,7338
b1480,8370,7366,12258,9388,13930,14504,21225,13393
b1481,93,67,349,1366,255,216,2131,2615
b1482,4609,3778,20058,30629,8298,8619,38836,24552
b1483,99,73,44,92,89,81,139,120
b1484,151,100,79,196,77,97,154,149
b1485,140,68,48,111,81,116,131,90
b1486,119,66,31,82,69,63,85,96
b1487,436,351,248,488,291,270,382,462
b1488,169,131,53,149,109,101,139,121
b1489,622,513,1719,3799,923,941,3445,3449
b1490,717,609,3073,6160,1254,1215,5373,4653
b1491,1339,1220,415,634,1385,1304,771,788
b1492,7684,5005,13357,23064,4441,4501,44679,40457
b1493,12936,8892,31805,53714,7739,7611,105897,105550
b1494,576,472,870,978,2973,2808,5706,6590
b1495,304,287,1211,1336,2633,2509,7781,8767
b1496,113,55,338,400,823,774,2245,2489
b1497,24,38,10,18,27,35,22,27
b1498,228,232,19,35,300,251,49,59
b1499,36,30,13,10,49,41,31,31
b1500,8,4,1,1,5,1,1,1
b1501,267,198,160,364,370,364,378,325
b1502,18,26,7,33,33,36,29,18
b1503,24,12,6,23,18,22,19,21
b1504,24,10,4,10,33,34,11,21
b1505,25,43,9,22,66,73,23,27
b1506,15,7,10,5,9,11,4,6
b1507,677,537,507,880,734,770,933,1003
b1508,228,211,112,223,300,253,249,210
b1511,256,205,211,323,381,311,347,319
b1512,280,214,197,333,313,261,230,305
b1513,46,63,48,85,52,71,77,81
b1514,39,38,38,56,44,63,75,61
b1515,27,21,22,48,33,30,62,55
b1516,67,104,101,195,150,138,206,160
b1517,123,132,113,286,170,177,271,301
b1518,55,65,31,127,88,85,161,84
b1519,645,528,1592,2955,912,975,3003,2992
b1520,632,611,311,538,652,739,656,694
b1521,108,96,139,281,139,131,253,218
b1522,157,120,70,147,154,134,169,141
b1523,294,233,128,241,220,240,251,247
b1524,902,699,358,736,708,677,918,921
b1525,678,570,527,854,661,683,955,1064
b1526,358,305,309,473,430,367,500,560
b1527,28,33,12,31,65,48,34,44
b1528,487,390,475,735,529,472,811,796
b1529,528,385,565,1226,518,510,1228,1193
b1530,342,279,106,277,721,591,281,290
b1531,659,585,215,543,1526,1298,640,544
b1532,163,124,15,92,334,320,162,82
b1533,900,585,453,759,736,801,855,953
b1534,135,110,266,504,129,136,706,788
b1535,202,138,127,174,239,247,356,354
b1536,220,159,1049,2181,371,365,3042,2627
b1537,81,50,556,942,161,183,1239,849
b1538,4764,3854,3035,4530,5081,4767,5863,6053
b1539,5990,5170,2449,3891,4794,4507,5051,3988
b1540,1422,1160,436,820,1264,1266,1134,1206
b1541,312,212,28,41,73,52,73,56
b1542,114,102,133,220,209,209,244,312
b1544,0,0,0,0,0,0,1,0
b1545,0,0,0,0,0,0,1,0
b1549,11,22,2,4,7,15,5,6
b1558,46,35,4,2,31,29,4,0
b1565,16,13,15,27,20,21,22,27
b1566,57,49,74,87,99,89,145,102
b1570,1095,1082,587,1187,1245,1347,1178,1165
b1571,15,15,2,25,22,14,30,27
b1572,22,17,2,33,30,16,59,40
b1573,53,20,29,70,52,31,88,91
b1575,5,8,1,7,6,4,9,7
b1576,0,3,0,7,9,8,14,10
b1577,24,33,29,84,56,57,121,109
b1578,8,6,0,17,11,6,16,25
b1579,58,46,48,75,74,52,101,70
b1580,60,41,48,66,47,70,86,65
b1581,38,47,22,27,72,53,53,70
b1582,121,103,48,65,85,90,65,99
b1583,2518,2169,1057,1789,3077,2730,2142,2311
b1584,2585,2154,562,1036,2540,2374,1451,1366
b1585,843,786,704,1002,1080,1121,1174,1019
b1586,473,435,552,1023,856,768,928,1176
b1587,50,48,84,132,57,52,163,185
b1588,428,338,204,379,193,191,374,378
b1589,107,81,32,93,46,54,84,93
b1590,325,262,78,279,230,240,350,382
b1591,638,481,261,646,557,544,658,728
b1592,163,175,148,250,168,199,305,242
b1593,288,242,203,339,314,282,378,366
b1594,1066,902,411,753,1084,1012,788,806
b1595,153,168,210,382,192,200,374,398
b1596,321,285,638,1189,1694,1727,1760,1851
b1597,90,82,146,204,123,104,192,200
b1598,984,764,906,1554,1098,1056,1902,1565
b1599,36,38,2,5,29,35,10,9
b1600,59,53,6,8,48,34,8,23
b1601,128,112,64,121,151,120,194,133
b1602,29715,23426,2734,4163,28964,27885,5355,5161
b1603,44414,37379,5042,6709,45950,43069,8700,8279
b1604,3379,2508,1020,1570,3049,2978,2031,2037
b1605,291,180,176,433,242,217,609,576
b1606,528,429,434,849,568,516,905,973
b1607,430,373,127,164,328,338,242,222
b1608,1455,1441,730,1347,1627,1585,1189,1363
b1609,1202,895,379,862,1168,1132,834,1020
b1610,589,455,441,741,678,661,756,773
b1611,1457,1137,1564,3035,899,831,2183,1903
b1612,10433,8819,1206,2093,2019,1914,2534,2808
b1613,2850,2490,1526,2788,2734,2524,2869,3699
b1614,7806,6697,8101,15424,7631,7249,15762,18101
b1615,26,21,23,29,44,37,54,37
b1616,25,19,3,17,24,19,7,11
b1617,49,65,38,51,57,58,60,70
b1618,875,790,460,759,789,758,868,808
b1619,3250,2597,7445,13406,3576,3927,10720,11161
b1620,222,212,181,270,264,264,345,273
b1621,266,216,37,148,281,215,166,143
b1622,937,800,390,842,1100,921,903,892
b1623,688,512,722,1512,847,824,2033,2305
b1624,2980,2532,1790,3202,3472,3197,3738,3879
b1625,284,243,108,153,288,236,280,310
b1626,944,873,283,485,942,901,679,691
b1627,685,620,254,567,798,740,806,901
b1628,888,676,277,809,954,881,1071,1213
b1629,3143,2588,1566,2726,3231,2970,3563,4078
b1630,1100,928,317,740,1186,1043,916,1023
b1631,578,515,180,600,637,615,726,654
b1632,744,712,209,657,838,712,798,855
b1633,735,592,166,448,692,599,515,597
b1634,283,229,599,1078,239,211,2440,2698
b1635,2229,1820,2810,5051,2800,2635,4402,4717
b1636,1303,1072,195,407,999,925,545,645
b1637,7468,5951,3685,6115,6653,6732,7030,8121
b1638,2136,1660,1105,1843,1810,1772,2497,2422
b1639,109,126,118,331,134,164,369,341
b1640,773,651,523,876,767,829,952,1047
b1641,7292,5863,5628,9194,6968,6928,11841,11443
b1642,2753,2340,1307,2227,3301,3139,2346,3357
b1643,62,60,16,52,77,42,56,60
b1644,200,151,91,184,188,185,243,290
b1645,190,136,141,256,162,211,272,300
b1646,817,731,3204,6879,1243,1217,6251,6249
b1647,1378,1207,2150,4563,1778,1507,3844,3683
b1648,191,199,173,305,187,231,386,307
b1649,155,138,159,269,188,182,258,283
b1650,747,683,598,1263,780,836,1231,1112
b1651,2119,1639,1214,1570,2210,2318,2727,1714
b1652,987,879,401,850,969,981,962,950
b1653,1322,1163,1295,2625,1475,1261,2266,2336
b1654,3957,3160,792,1150,1313,1464,1652,1601
b1655,1102,1004,240,349,981,1012,495,502
b1656,12993,10643,88,180,376,317,313,351
b1657,411,405,389,689,508,499,661,741
b1658,6553,5199,3006,4288,6069,5516,5597,5809
b1659,325,236,412,654,381,310,651,555
b1660,370,273,231,400,385,335,380,367
b1661,11892,9543,25935,46961,13616,13408,47820,45385
b1662,2157,1887,1567,2598,2412,2294,2907,2691
b1663,647,568,486,840,699,709,1299,1094
b1664,2693,1927,3763,6175,2541,2676,6637,6419
b1667,3423,2783,1462,2339,4401,3811,2666,2942
b1668,1443,1228,2503,4616,1717,1809,5692,5326
b1669,64,51,49,116,59,59,113,125
b1670,63,53,45,117,92,88,120,114
b1671,52,50,30,55,47,49,72,59
b1672,58,59,56,163,63,71,130,138
b1673,69,59,50,87,93,87,107,94
b1674,2,3,8,11,10,8,4,13
b1675,294,210,87,99,113,200,220,83
b1676,20499,17347,16614,33767,18237,17090,28988,31844
b1677,120429,98464,33426,57317,86014,85581,86429,61947
b1678,2154,1884,7799,15331,3326,3463,14432,13598
b1679,410,351,1984,4914,2576,2382,4624,4983
b1680,1434,1328,13614,29128,10401,9939,26196,27505
b1681,1707,1537,14016,30029,12159,10972,28120,29007
b1682,936,671,4087,12006,4977,4667,11169,11760
b1683,1688,1271,14328,29684,11064,10629,30408,26750
b1684,409,368,5377,14520,4161,3869,10785,14989
b1685,1064,949,921,1128,1503,1534,1127,1237
b1686,1756,1411,299,598,695,663,865,865
b1687,13219,11213,3224,5368,5222,4873,6732,7423
b1688,1025,832,1295,2236,1216,1183,2341,1918
b1689,10,11,9,15,22,12,22,21
b1690,10,15,5,8,28,29,17,19
b1691,4,9,2,3,19,11,6,5
b1692,159,132,15,101,179,178,167,114
b1693,1170,1008,817,1577,1352,1306,1437,1578
b1694,37,34,28,48,78,83,51,68
b1695,66,50,33,69,99,88,83,91
b1696,237,210,102,150,208,258,171,178
b1697,17,27,25,36,34,18,36,58
b1698,61,59,114,173,95,78,186,181
b1699,69,38,63,128,49,68,129,113
b1700,17,8,4,15,7,12,8,11
b1701,67,54,71,114,64,57,109,110
b1702,14263,11975,17985,33246,20318,19219,27358,28154
b1703,1269,1249,2237,3508,1905,1875,3426,3416
b1704,5508,4433,1422,2071,4035,3909,2018,2092
b1705,68,67,93,106,596,525,190,151
b1706,2064,1607,3176,6209,2548,2604,7315,8136
b1707,444,500,105,127,430,391,194,262
b1708,1333,1177,1033,1697,1605,1493,1836,1838
b1709,1824,1449,1878,4685,2103,1909,4996,5187
b1710,2047,1605,3103,6515,2469,2493,7172,7163
b1711,568,444,175,314,625,547,410,474
b1712,6356,4864,2187,5819,6575,7064,10403,6070
b1713,20174,16486,9654,18135,21773,21149,30479,29719
b1714,7763,6973,2744,3972,8616,7799,8436,8430
b1715,60,43,22,12,39,60,72,21
b1716,25213,19847,7428,17555,18786,18811,22304,20851
b1717,33795,30355,2892,21981,29528,28108,24579,27002
b1718,76406,66087,21060,50957,67563,63611,56755,62301
b1719,54011,43654,12838,28335,41151,39123,32358,36678
b1722,839,766,100,126,594,609,167,235
b1723,3980,3202,4859,8168,4783,4542,9090,8369
b1724,785,654,1831,3053,1090,1167,3426,4112
b1725,1513,1155,3102,6317,1885,2000,7504,6389
b1726,748,615,477,814,674,773,1086,965
b1727,1428,1238,557,966,1540,1418,977,1205
b1728,65,29,23,47,102,93,38,51
b1729,19241,15857,13054,25800,20127,19044,21230,19319
b1730,21,20,12,25,38,36,30,22
b1731,248,172,132,182,220,184,307,171
b1732,8114,6536,20904,36600,7351,7963,41323,40050
b1733,256,204,162,284,287,243,357,335
b1734,169,160,89,251,200,177,206,263
b1735,170,154,83,179,162,165,179,241
b1736,99,73,35,114,85,106,128,101
b1737,114,82,21,89,71,77,95,86
b1738,167,130,97,101,153,143,201,144
b1739,5188,3757,8013,10220,5001,5491,16739,12054
b1740,4983,3722,4583,8351,5830,5600,8725,10157
b1741,387,313,249,460,600,610,571,566
b1742,25,16,17,40,20,23,43,39
b1743,299,285,529,959,640,653,1547,1415
b1744,97,86,133,321,76,98,186,206
b1745,206,177,344,825,189,236,591,446
b1746,263,234,474,1283,304,298,664,640
b1747,255,190,348,860,250,261,587,516
b1748,333,321,538,1339,349,357,865,793
b1749,1976,1589,1054,1651,2011,1852,2099,1968
b1750,71,96,7,9,53,52,31,31
b1751,153,122,18,53,101,96,101,63
b1752,155,129,43,137,125,110,134,102
b1753,194,186,149,381,243,244,417,410
b1754,536,394,326,817,575,504,915,863
b1755,172,175,98,246,210,218,319,262
b1756,173,157,86,189,165,158,194,209
b1757,561,440,228,332,346,388,336,391
b1758,171,148,139,232,181,209,291,309
b1759,201,174,99,113,181,171,192,154
b1760,71,21,101,167,105,84,178,128
b1761,35648,25656,8088,10366,83061,76989,18920,19386
b1762,101,93,15,24,88,79,33,47
b1763,3479,2612,1173,2342,2786,2809,2942,3148
b1764,5004,4162,2163,4103,4513,4327,4639,4628
b1765,2072,1793,1093,1669,2177,2050,2493,2083
b1766,2577,1906,1243,2221,2534,2374,2909,3039
b1767,2267,1841,957,1986,2339,2002,2100,2359
b1768,1055,855,454,1013,854,881,1124,1367
b1769,32,25,13,29,29,19,29,26
b1770,349,279,129,241,406,369,278,275
b1771,130,82,50,92,115,103,125,116
b1772,48,21,20,20,32,62,67,58
b1773,55,46,22,47,50,56,54,83
b1774,44,45,25,45,32,48,53,48
b1775,21,28,6,25,16,26,13,25
b1776,38,34,22,28,47,53,28,39
b1777,1763,1481,242,395,714,809,758,610
b1778,3565,3147,765,1447,1921,1770,2054,2175
b1779,115939,100500,52517,87457,139740,129149,107215,121194
b1780,2172,1747,252,307,2133,1940,565,776
b1781,440,377,264,440,406,413,697,582
b1782,10588,9047,2030,2905,9000,8426,5113,5640
b1783,7250,5547,22542,41593,10302,10482,41199,39436
b1784,1554,1240,3883,7267,1756,1956,8318,7332
b1785,19,12,18,64,13,21,29,34
b1786,319,344,219,402,383,439,570,570
b1787,1144,888,768,1384,1390,1305,1495,1599
b1788,6,7,11,14,6,2,11,6
b1789,174,129,56,97,130,144,109,82
b1790,236,212,245,407,296,318,369,445
b1791,218,172,40,65,196,201,116,85
b1792,465,321,564,943,566,499,1035,1119
b1793,216,164,76,105,179,128,101,148
b1794,2450,2108,1096,1851,2573,2502,2614,2795
b1795,2949,1823,5175,7586,1590,2206,11979,7672
b1796,28,17,29,96,19,27,115,57
b1797,93,58,218,478,92,90,355,307
b1798,90,74,43,106,92,77,194,185
b1799,620,535,811,1416,750,679,1513,1455
b1800,236,225,266,423,305,366,482,442
b1801,21,11,6,21,21,16,8,12
b1802,33,26,29,66,35,35,61,64
b1803,63,75,46,100,65,74,97,86
b1804,1030,912,457,687,1008,1011,989,1159
b1805,991,792,479,846,860,857,989,976
b1806,869,694,520,1120,866,892,1513,1533
b1807,1168,925,438,782,982,918,1099,1100
b1808,1076,892,644,1143,1215,1166,1333,1302
b1809,2901,2419,894,1398,2668,2489,1765,1496
b1810,444,329,937,1176,590,541,1342,990
b1811,574,522,573,633,646,556,630,625
b1812,963,884,548,969,1024,991,909,1061
b1813,628,495,778,1548,777,666,1411,1586
b1814,875,673,2115,3389,951,958,4402,4046
b1815,154,153,570,1013,317,297,806,840
b1816,1234,1048,696,1134,1417,1344,1337,1366
b1817,12927,11015,2249,3365,11649,10588,4781,4840
b1818,10978,10012,1681,3541,10008,9379,4785,4280
b1819,12978,11119,1812,4106,11235,10886,5146,5108
b1820,461,388,45,76,337,368,141,107
b1821,54,56,18,16,32,40,26,25
b1822,910,784,518,872,798,887,1122,1300
b1823,15542,12840,696,2865,7861,8057,4710,5011
b1824,15912,12905,328,2148,7503,7483,3683,3935
b1825,843,532,152,241,555,601,469,279
b1826,423,278,31,91,250,305,151,152
b1827,2288,1944,1321,2245,2429,2394,2431,2494
b1828,63,42,72,146,133,160,140,148
b1829,4642,4000,1877,2795,5752,5442,3944,3403
b1830,11526,9159,4424,8490,10323,9867,10572,12009
b1831,12689,10768,4986,9138,11464,10353,11922,11896
b1832,4207,3490,2052,3578,3862,3956,4852,4627
b1833,501,395,335,733,544,522,942,892
b1834,1912,1585,1793,3792,2212,2132,3975,4295
b1835,1017,767,476,941,955,857,1016,1064
b1836,2208,1492,11655,11769,1942,2082,14494,6124
b1837,311,252,392,496,374,389,557,538
b1838,93,73,130,216,93,107,229,258
b1839,1387,1087,297,543,1050,1128,848,680
b1840,2146,1611,505,1125,1790,1666,1633,1690
b1841,1295,1231,686,1390,1317,1273,1554,2017
b1842,711,658,324,686,840,628,528,1043
b1843,602,602,281,573,859,731,582,672
b1844,1012,939,835,1540,1338,1157,1636,1554
b1845,1086,924,1491,2757,1312,1249,2946,3236
b1846,268,257,263,448,376,312,523,425
b1847,2105,1647,1811,2879,2614,2983,3072,3317
b1848,919,743,345,644,2710,2509,1073,1041
b1849,5407,4493,1301,1737,5285,4852,2122,2173
b1850,2920,2141,1836,3661,2707,2618,4049,3756
b1851,1804,1637,1070,2381,1938,1774,2697,3558
b1852,9178,7584,8284,14326,12838,11861,14008,14430
b1853,993,830,401,705,874,776,787,914
b1854,6941,5749,7346,12134,7506,7159,12112,12125
b1855,2562,2101,1864,3481,2052,2047,3736,3966
b1856,24620,19512,919,1920,2288,2662,2413,4316
b1857,103749,89132,939,1854,4689,5678,2588,12974
b1858,3827,2794,359,514,787,795,729,1147
b1859,1940,1377,138,274,401,383,350,528
b1860,1204,1009,1448,2372,1904,1837,2432,2275
b1861,949,795,560,1131,1494,1414,1372,1316
b1862,18,31,12,20,7,31,22,29
b1863,1600,1214,641,1593,1275,1208,1688,1903
b1864,5700,4654,3098,6511,4892,4589,6633,7309
b1865,2360,1903,1188,2972,1995,1874,2720,3208
b1866,10179,7907,6273,10849,8246,7836,11694,12144
b1867,881,786,649,1321,969,859,1552,1461
b1868,448,399,133,522,451,485,580,610
b1869,1106,858,800,2033,1177,1043,1510,1947
b1870,1551,1279,1019,2252,1583,1398,2040,2187
b1871,1299,939,610,1319,1126,1093,1347,1142
b1872,255,167,186,280,264,218,295,318
b1873,10,20,7,20,23,21,20,19
b1874,1330,1064,1129,2041,1781,1737,2589,2285
b1875,863,795,602,1132,1076,1005,1135,977
b1876,6946,5924,3404,5498,6892,6222,6664,6621
b1877,31,47,8,12,32,36,34,23
b1878,21,5,9,13,10,8,14,13
b1879,188,119,154,286,244,193,298,301
b1880,29,13,22,68,29,49,40,52
b1881,90,65,90,253,72,111,188,245
b1882,64,46,58,120,85,76,133,136
b1883,24,19,20,53,27,33,58,64
b1884,38,25,21,36,36,30,31,43
b1885,33,34,42,58,56,58,81,64
b1886,39,28,15,39,64,36,57,60
b1887,54,57,58,101,79,61,81,82
b1888,138,112,83,165,180,148,179,153
b1889,31,27,9,42,55,41,40,32
b1890,24,32,12,44,28,25,34,33
b1891,533,519,69,107,631,593,119,122
b1892,323,271,40,87,378,343,87,102
b1893,26,20,6,28,38,30,36,27
b1894,80,49,10,43,84,73,50,46
b1895,428,336,113,114,467,410,245,98
b1896,3904,3161,12492,25331,5368,5039,26064,25796
b1897,1326,1118,5309,13290,1904,2051,13672,16956
b1900,89,93,148,265,117,130,220,217
b1901,58,35,91,131,86,85,143,127
b1902,684,678,100,110,360,302,161,178
b1904,15,20,4,6,16,14,12,8
b1905,1823,1753,239,514,819,790,501,679
b1906,36,32,46,53,30,34,78,49
b1907,590,439,86,130,487,482,196,140
b1908,1105,812,813,1268,1018,934,1388,1423
b1912,907,759,632,993,1036,972,1072,973
b1913,3492,2717,2387,4766,3243,3199,5378,5532
b1914,2773,2216,944,2250,2336,2138,2487,2624
b1915,426,376,47,56,283,252,144,71
b1916,535,367,262,508,480,362,663,604
b1917,1624,1310,1098,2518,1784,1650,2473,2750
b1918,1452,1121,788,2297,1820,1715,2504,2312
b1919,3458,2692,2616,5854,4126,3987,5550,5782
b1920,9829,7011,8455,14916,11802,11649,12994,13808
b1921,67,76,91,171,132,107,147,139
b1922,8,15,25,62,103,92,44,41
b1923,601,577,613,1090,1032,880,1316,1110
