"","wt_fe2_1","wt_fe2_2","wt_dpd_1","wt_dpd_2","delfur_fe2_1","delfur_fe2_2","delfur_dpd_1","delfur_dpd_2"
"b0036",1.93474327347011,2.51567868320663,2.05947223485486,0.797501049941184,2.97473272013844,3.10780673382957,0.885933157182253,1.5777315442651
"b0037",12.6404735330826,10.291768220649,7.51958059402426,8.96042433694045,8.19682871644865,8.65089482146708,6.4267661248027,6.02508051464137
"b0038",10.2198423491601,9.74490134708918,7.97770951024171,9.67966081584068,8.32225607321203,6.46517847836955,9.05616523061678,6.94500741295008
"b0039",13.4308143786179,13.123933585024,7.99472822537657,8.9975406917665,8.75416803164673,9.26456022546922,8.53252755754725,8.78171094683412
"b0040",0.821767006835498,0.87064165509394,1.06913235411001,1.73882583804458,1.37268522471355,0.806676747864074,0.613218464997742,0.521211506197916
"b0041",2.3309418783411,1.06856602098641,1.49963420506178,1.13819515132797,1.85321395784676,0.880053216581705,1.95681824938075,2.19325493170626
"b0042",1.46789063551622,1.22471490507117,2.2098533312342,1.86359842380742,1.37923568442851,1.72912258715014,2.4645789844554,2.39405133584621
"b0043",1.28964677263211,1.40904699537525,1.07861888786431,1.46187886561424,1.31273682107214,1.16046768869749,1.08265433960005,1.92806634369043
"b0044",1.91587663569799,0.570887867267479,2.40356596465266,3.04043825891071,0.450041263119753,0.940347520001489,2.01046538264831,0.781173152146358
"b0045",0.726897680798392,1.11393799156993,0.781654797957184,0.94168541080827,0.780566691922633,0.611613878350556,0.784579213843698,0.338723242266012
"b0046",37.2074406595351,32.5631434816385,41.347057368132,38.4602376644756,43.0280052769232,48.2732348590238,43.2491917766547,38.8288576104929
